,name,latitude_deg,longitude_deg,iso_country,iata_code
20693,Djanet Inedbirene Airport,24.292801,9.45244,DZ,DJG
20697,Illizi Takhamalt Airport,26.723499,8.62265,DZ,VVZ
20699,Ain Arnat Airport,36.1781006,5.3244901,DZ,QSF
20700,Aguenar – Hadj Bey Akhamok Airport,22.811501,5.45108,DZ,TMR
20701,Jijel Ferhat Abbas Airport,36.795101,5.87361,DZ,GJL
20704,Mecheria Airport,33.5359001,-0.242353,DZ,MZW
20706,Annaba Rabah Bitat Airport,36.826781,7.81334,DZ,AAE
20707,Mohamed Boudiaf International Airport,36.276001,6.6203899,DZ,CZL
20710,Cheikh Larbi Tébessi Airport,35.4315987,8.1207199,DZ,TEE
20711,Batna Mostefa Ben Boulaid Airport,35.752102,6.30859,DZ,BLJ
20713,Hassi R'Mel Airport,32.930401,3.31154,DZ,HRM
20718,Abdelhafid Boussouf Bou Chekif Airport,35.341099,1.46315,DZ,TID
20721,Tindouf Airport,27.7003994,-8.1671,DZ,TIN
20722,Chlef Aboubakr Belkaid International Airport,36.217166,1.342237,DZ,CFK
20723,Oran Tafraoui Airport,35.5424,-0.532278,DZ,TAF
20724,Zenata – Messali El Hadj Airport,35.013426,-1.457191,DZ,TLM
20725,Oran Es-Sénia (Ahmed Ben Bella) International Airport,35.623901,-0.621183,DZ,ORN
20726,Béchar Boudghene Ben Ali Lotfi Airport,31.6457005,-2.26986,DZ,CBH
20728,Ghriss Airport,35.207699,0.147142,DZ,MUW
20732,Touat Cheikh Sidi Mohamed Belkebir Airport,27.837601,-0.186414,DZ,AZR
20733,Biskra - Mohamed Khider Airport,34.793301,5.73823,DZ,BSK
20734,El Golea Airport,30.580732,2.861595,DZ,ELG
20735,Noumérat - Moufdi Zakaria Airport,32.384102,3.79411,DZ,GHA
20736,Hassi Messaoud-Oued Irara Krim Belkacem Airport,31.673,6.14044,DZ,HME
20737,In Salah Airport,27.250999,2.51202,DZ,INZ
20738,Touggourt Sidi Madhi Airport,33.067799,6.08867,DZ,TGR
20739,Laghouat - Molay Ahmed Medeghri Airport,33.7644,2.92834,DZ,LOO
20740,Guemar Airport,33.5113983,6.7767901,DZ,ELU
20741,Timimoun Airport,29.237101,0.276033,DZ,TMX
20742,Ain Beida Airport,31.9172,5.41278,DZ,OGX
20743,Zarzaitine - In Aménas Airport,28.0515,9.64291,DZ,IAM
20744,Cadjehoun Airport,6.3572302,2.3843501,BJ,COO
20753,Baicheng Chang'an Airport,45.505278,123.019722,CN,DBC
21459,Ouagadougou Airport,12.3532,-1.51242,BF,OUA
21468,Bobo Dioulasso Airport,11.1601,-4.3309698,BF,BOY
21474,Kotoka International Airport,5.6051898,-0.166786,GH,ACC
21477,Tamale Airport,9.5571899,-0.863214,GH,TML
21482,Kumasi Airport,6.71456,-1.59082,GH,KMS
21483,Sunyani Airport,7.36183,-2.32876,GH,NYI
21484,Takoradi Airport,4.89606,-1.77476,GH,TKD
21489,Félix-Houphouët-Boigny International Airport,5.26139,-3.92629,CI,ABJ
21493,Bouaké Airport,7.7388,-5.07367,CI,BYK
21498,Daloa Airport,6.79281,-6.4731898,CI,DJO
21503,Korhogo Airport,9.38718,-5.55666,CI,HGO
21504,Man Airport,7.2720699,-7.5873599,CI,MJC
21508,San Pedro Airport,4.7467198,-6.66082,CI,SPY
21513,Yamoussoukro Airport,6.9031701,-5.3655801,CI,ASK
21582,Nnamdi Azikiwe International Airport,9.0067902,7.2631698,NG,ABV
21583,Akwa Ibom International Airport,4.8725,8.093,NG,QUO
21584,Akure Airport,7.2467399,5.3010101,NG,AKR
21585,Asaba International Airport,6.204167,6.665278,NG,ABB
21587,Sir Abubakar Tafawa Balewa International Airport,10.482833,9.744,NG,BCU
21588,Benin Airport,6.3169799,5.5995002,NG,BNI
21591,Margaret Ekpo International Airport,4.9760199,8.3472004,NG,CBQ
21593,Akanu Ibiam International Airport,6.4742699,7.5619602,NG,ENU
21597,Ibadan Airport,7.3624601,3.9783299,NG,IBA
21598,Ilorin International Airport,8.4402103,4.4939198,NG,ILR
21599,Sam Mbakwe International Airport,5.4270601,7.2060299,NG,QOW
21601,Yakubu Gowon Airport,9.6398296,8.86905,NG,JOS
21602,Kaduna Airport,10.6960001,7.3201098,NG,KAD
21603,Mallam Aminu International Airport,12.0476,8.52462,NG,KAN
21604,Maiduguri International Airport,11.8552999,13.0809002,NG,MIU
21605,Makurdi Airport,7.70388,8.61394,NG,MDI
21606,Murtala Muhammed International Airport,6.5773702,3.3211601,NG,LOS
21607,Minna Airport,9.6521702,6.4622598,NG,MXJ
21609,Port Harcourt International Airport,5.0154901,6.9495902,NG,PHC
21610,Sadiq Abubakar III International Airport,12.9162998,5.20719,NG,SKO
21611,Yola Airport,9.2575502,12.4303999,NG,YOL
21612,Zaria Airport,11.1302,7.68581,NG,ZAR
21633,Maradi Airport,13.5024996,7.12675,NE,MFQ
21634,Diori Hamani International Airport,13.4815,2.18361,NE,NIM
21636,Tahoua Airport,14.8757,5.26536,NE,THZ
21638,Mano Dayak International Airport,16.9659996,8.0001097,NE,AJY
21646,Zinder Airport,13.7790003,8.9837599,NE,ZND
21652,Tabarka-Aïn Draham International Airport,36.98,8.87694,TN,TBJ
21653,Monastir Habib Bourguiba International Airport,35.7580986,10.7546997,TN,MIR
21654,Enfidha - Hammamet International Airport,36.075833,10.438611,TN,NBE
21655,Tunis Carthage International Airport,36.851002,10.2272,TN,TUN
21658,Gafsa Ksar International Airport,34.4220009,8.8225002,TN,GAF
21659,Gabès Matmata International Airport,33.733691,9.91941,TN,GAE
21661,Djerba Zarzis International Airport,33.875,10.7755,TN,DJE
21662,El Borma Airport,31.7042999,9.2546196,TN,EBM
21663,Sfax Thyna International Airport,34.7179985,10.691,TN,SFA
21664,Tozeur Nefta International Airport,33.9397011,8.1105604,TN,TOE
21672,Niamtougou International Airport,9.7673302,1.0912499,TG,LRL
21674,Lomé–Tokoin International Airport,6.16561,1.25451,TG,LFW
21744,Antwerp International Airport (Deurne),51.190667,4.463153,BE,ANR
21754,Brussels Airport,50.901402,4.48444,BE,BRU
21762,Brussels South Charleroi Airport,50.460982,4.457158,BE,CRL
21802,Flanders International Airport Kortrijk-Wevelgem,50.818878,3.209551,BE,KJK
21810,Liège Airport,50.638574,5.443897,BE,LGG
21847,Oostende-Brugge International Airport,51.1998,2.874673,BE,OST
21958,Altenburg-Nobitz Airport,50.981945,12.506389,DE,AOC
21962,Heringsdorf Airport,53.8787003,14.1522999,DE,HDF
21993,Neubrandenburg Airport,53.6022,13.306,DE,FNB
22030,Berlin Brandenburg Airport,52.362247,13.500672,DE,BER
22031,Dresden Airport,51.134123,13.767831,DE,DRS
22032,Erfurt-Weimar Airport,50.979801,10.9581,DE,ERF
22033,Frankfurt Airport,50.036521,8.561268,DE,FRA
22034,Münster Osnabrück Airport,52.134602,7.68483,DE,FMO
22035,Hamburg Helmut Schmidt Airport,53.630402,9.98823,DE,HAM
22036,Cologne Bonn Airport,50.865898,7.14274,DE,CGN
22037,Düsseldorf Airport,51.289501,6.76678,DE,DUS
22038,Munich Airport,48.353802,11.7861,DE,MUC
22039,Nuremberg Airport,49.498699,11.078056,DE,NUE
22040,Leipzig/Halle Airport,51.423889,12.236389,DE,LEJ
22041,Saarbrücken Airport,49.2145996,7.1095099,DE,SCN
22042,Stuttgart Airport,48.6898994,9.2219601,DE,STR
22044,Hannover Airport,52.461102,9.68508,DE,HAJ
22045,Bremen Airport,53.046786,8.78932,DE,BRE
22063,Frankfurt-Hahn Airport,49.9487,7.26389,DE,HHN
22068,Mannheim-City Airport,49.473057,8.514167,DE,MHG
22084,Eisenach-Kindel Airport,50.991604,10.47973,DE,EIB
22097,Siegerland Airport,50.7076988,8.0829697,DE,SGE
22110,Hamburg-Finkenwerder Airport,53.5352783,9.835556,DE,XFW
22111,Kiel-Holtenau Airport,54.379444,10.145278,DE,KEL
22112,Lübeck Blankensee Airport,53.8054008,10.7192001,DE,LBC
22121,Memmingen Allgau Airport,47.9888,10.2395,DE,FMM
22151,Mönchengladbach Airport,51.230278,6.504444,DE,MGL
22153,Paderborn Lippstadt Airport,51.614101,8.61632,DE,PAD
22159,Weeze Airport,51.6024017,6.14217,DE,NRN
22160,Dortmund Airport,51.518299,7.61224,DE,DTM
22164,Augsburg Airport,48.425278,10.931667,DE,AGB
22177,Oberpfaffenhofen Airport,48.081402,11.2831,DE,OBF
22210,Friedrichshafen Airport,47.671299,9.51149,DE,FDH
22260,Bayreuth Airport,49.985001,11.64,DE,BYU
22268,Hof-Plauen Airport,50.288612,11.856389,DE,HOQ
22302,Karlsruhe Baden-Baden Airport,48.7794,8.0805,DE,FKB
22324,Lahr Airport,48.3693008,7.8277202,DE,LHA
22349,Braunschweig-Wolfsburg Airport,52.319199,10.5561,DE,BWE
22355,Kassel Airport,51.420699,9.392152,DE,KSF
22412,Westerland Sylt Airport,54.9132,8.34047,DE,GWT
22435,Kärdla Airport,58.990799,22.8306999,EE,KDL
22436,Kuressaare Airport,58.2299004,22.5095005,EE,URE
22443,Pärnu Airport,58.4189987,24.4727993,EE,EPU
22449,Berenice International Airport / Banas Cape Air Base,23.980437,35.460277,EG,EES
22453,Lennart Meri Tallinn Airport,59.4132996,24.8327999,EE,TLL
22455,Tartu Airport,58.307499,26.690399,EE,TAY
22464,Enontekio Airport,68.3626022,23.4242992,FI,ENF
22469,Halli Airport,61.856039,24.786686,FI,KEV
22475,Helsinki Vantaa Airport,60.3172,24.963301,FI,HEL
22487,Kitee Airport,62.1661,30.073601,FI,KTQ
22488,Ivalo Airport,68.6072998,27.4053001,FI,IVL
22492,Joensuu Airport,62.662899,29.6075,FI,JOE
22495,Jyväskylä Airport,62.399502,25.678301,FI,JYV
22496,Kauhava Airfield,63.127102,23.051399,FI,KAU
22497,Kemi-Tornio Airport,65.7787018,24.5820999,FI,KEM
22500,Kajaani Airport,64.2855,27.6924,FI,KAJ
22501,Kauhajoki Airfield,62.463212,22.390817,FI,KHJ
22502,Kokkola-Pietarsaari Airport,63.721199,23.143101,FI,KOK
22507,Kuusamo Airport,65.987602,29.239401,FI,KAO
22508,Kittilä Airport,67.7009964,24.8467999,FI,KTT
22509,Kuopio Airport,63.007099,27.7978,FI,KUO
22515,Lappeenranta Airport,61.044601,28.144743,FI,LPP
22517,Mariehamn Airport,60.1222,19.898199,FI,MHQ
22519,Mikkeli Airport,61.6866,27.201799,FI,MIK
22526,Oulu Airport,64.930099,25.354601,FI,OUL
22535,Pori Airport,61.4617,21.799999,FI,POR
22543,Rovaniemi Airport,66.5647964,25.8304005,FI,RVN
22547,Savonlinna Airport,61.9431,28.945101,FI,SVL
22549,Seinäjoki Airport,62.692101,22.8323,FI,SJY
22551,Sodankyla Airport,67.3949966,26.6191006,FI,SOT
22554,Tampere-Pirkkala Airport,61.414101,23.604401,FI,TMP
22556,Turku Airport,60.514099,22.2628,FI,TKU
22558,Utti Air Base,60.8964,26.9384,FI,UTI
22559,Vaasa Airport,63.050701,21.762199,FI,VAA
22563,Varkaus Airport,62.171101,27.868601,FI,VRK
22567,Ylivieska Airfield,64.054722,24.725278,FI,YLI
22635,Belfast International Airport,54.6575012,-6.2158298,GB,BFS
22636,Enniskillen/St Angelo Airport,54.398899,-7.65167,GB,ENK
22637,George Best Belfast City Airport,54.618099,-5.8725,GB,BHD
22639,City of Derry Airport,55.0428009,-7.1611099,GB,LDY
22644,Birmingham International Airport,52.4538994,-1.7480299,GB,BHX
22647,Coventry Airport,52.3697014,-1.47972,GB,CVT
22650,Gloucestershire Airport,51.8941994,-2.1672201,GB,GLO
22654,Nottingham Airport,52.919998,-1.07917,GB,NQT
22664,Manchester Airport,53.349375,-2.279521,GB,MAN
22695,RNAS Yeovilton,51.0093994,-2.6388199,GB,YEO
22697,Campbeltown Airport,55.4371986,-5.6863899,GB,CAL
22698,Eday Airport,59.1906013,-2.7722199,GB,EOI
22714,Haverfordwest Airport,51.8330994,-4.9611101,GB,HAW
22715,Cardiff International Airport,51.396702,-3.34333,GB,CWL
22716,Swansea Airport,51.6053009,-4.0678301,GB,SWS
22718,Bristol Airport,51.382702,-2.71909,GB,BRS
22719,Liverpool John Lennon Airport,53.333599,-2.84972,GB,LPL
22720,London Luton Airport,51.8746986,-0.368333,GB,LTN
22728,Bournemouth Airport,50.779999,-1.8425,GB,BOH
22729,Southampton Airport,50.950298,-1.3568,GB,SOU
22736,Cornwall Airport Newquay,50.440601,-4.99541,GB,NQY
22742,Alderney Airport,49.706104,-2.21472,GG,ACI
22743,Guernsey Airport,49.435001,-2.60197,GG,GCI
22744,Jersey Airport,49.207901,-2.1955099,JE,JER
22745,Shoreham Airport,50.835602,-0.297222,GB,ESH
22746,London Biggin Hill Airport,51.3307991,0.0325,GB,BQH
22751,London Gatwick Airport,51.148102,-0.190278,GB,LGW
22756,London City Airport,51.505299,0.055278,GB,LCY
22758,Farnborough Airport,51.2757988,-0.776333,GB,FAB
22761,Blackbushe Airport,51.3238983,-0.8475,GB,BBS
22762,London Heathrow Airport,51.4706,-0.461941,GB,LHR
22769,Southend Airport,51.5714,0.695556,GB,SEN
22770,Lydd Airport,50.9561,0.939167,GB,LYX
22779,Carlisle Airport,54.9375,-2.80917,GB,CAX
22784,Blackpool International Airport,53.7717018,-3.02861,GB,BLK
22786,Humberside Airport,53.5744019,-0.350833,GB,HUY
22787,Barrow Walney Island Airport,54.1286111,-3.2675,GB,BWF
22788,Leeds Bradford Airport,53.865898,-1.66057,GB,LBA
22789,Warton Aerodrome,53.745098,-2.88306,GB,WRT
22791,Hawarden Airport,53.178101,-2.97778,GB,CEG
22792,Isle of Man Airport,54.083302,-4.62389,IM,IOM
22793,Newcastle Airport,55.037498,-1.69167,GB,NCL
22795,Teesside International Airport,54.509201,-1.42941,GB,MME
22797,East Midlands Airport,52.8311,-1.32806,GB,EMA
22804,Anglesey Airport,53.2481003,-4.5353398,GB,VLY
22807,Kirkwall Airport,58.9578018,-2.905,GB,KOI
22808,Sumburgh Airport,59.8788986,-1.29556,GB,LSI
22809,Wick Airport,58.4589005,-3.09306,GB,WIC
22810,Aberdeen Dyce Airport,57.2019,-2.19778,GB,ABZ
22811,Inverness Airport,57.5424995,-4.0475001,GB,INV
22812,Glasgow International Airport,55.871899,-4.43306,GB,GLA
22814,Edinburgh Airport,55.950145,-3.372288,GB,EDI
22815,Islay Airport,55.6819,-6.25667,GB,ILY
22817,Glasgow Prestwick Airport,55.502003,-4.587019,GB,PIK
22818,Benbecula Airport,57.4810982,-7.3627801,GB,BEB
22820,Dundee Airport,56.4524994,-3.02583,GB,DND
22821,Stornoway Airport,58.215599,-6.33111,GB,SYY
22822,Barra Airport,57.0228,-7.44306,GB,BRR
22825,Tiree Airport,56.4991989,-6.8691702,GB,TRE
22831,Leuchars Station Airfield,56.37398,-2.868862,GB,ADX
22832,RAF Lossiemouth,57.7052002,-3.33917,GB,LMO
22835,Cambridge Airport,52.205002,0.175,GB,CBG
22839,Norwich Airport,52.6758,1.28278,GB,NWI
22850,London Stansted Airport,51.8849983,0.235,GB,STN
22861,Exeter International Airport,50.734402,-3.41389,GB,EXT
22866,Oxford (Kidlington) Airport,51.8368988,-1.3200001,GB,OXF
22873,RAF Benson,51.6164017,-1.09583,GB,BEX
22876,RAF Lakenheath,52.409302,0.561,GB,LKZ
22877,RAF Mildenhall,52.3619,0.486406,GB,MHZ
22884,RAF Fairford,51.682201,-1.79003,GB,FFD
22889,RAF Brize Norton,51.75,-1.58362,GB,BZZ
22890,RAF Odiham,51.2341003,-0.942825,GB,ODH
22897,RAF Northolt,51.5530014,-0.418167,GB,NHT
22901,RAF Coningsby,53.0929985,-0.166014,GB,QCY
22905,RAF Honington,52.3426018,0.772939,GB,BEQ
22908,RAF Scampton,53.3078003,-0.550833,GB,SQZ
22914,RAF Waddington,53.1661987,-0.523811,GB,WTN
22921,RAF Marham,52.648395,0.550692,GB,KNF
22923,Mount Pleasant Airport,-51.8227997,-58.4472008,FK,MPN
22952,Amsterdam Airport Schiphol,52.308601,4.76389,NL,AMS
22954,Maastricht Aachen Airport,50.911701,5.77014,NL,MST
22959,Eindhoven Airport,51.4500999,5.3745298,NL,EIN
22960,Groningen Airport Eelde,53.119701,6.57944,NL,GRQ
22961,Gilze Rijen Air Base,51.567402,4.93183,NL,GLZ
22968,De Kooy Airfield / Den Helder Naval Air Station,52.923401,4.78062,NL,DHR
22969,Lelystad Airport,52.453188,5.514622,NL,LEY
22970,Leeuwarden Air Base,53.2285995,5.76056,NL,LWR
22977,Rotterdam The Hague Airport,51.956902,4.43722,NL,RTM
22986,Twente Airport,52.275833,6.889167,NL,ENS
22988,Ezhou Huahu Airport,30.341178,115.03926,CN,EHU
22990,Volkel Air Base,51.657222,5.707778,NL,UDE
22992,Woensdrecht Air Base,51.4491,4.34203,NL,WOE
23003,Cork Airport,51.841301,-8.49111,IE,ORK
23005,Galway Airport,53.3002014,-8.9415903,IE,GWY
23008,Donegal Airport,55.0442009,-8.3409996,IE,CFN
23009,Dublin Airport,53.428713,-6.262121,IE,DUB
23022,Ireland West Knock Airport,53.910301,-8.81849,IE,NOC
23023,Kerry Airport,52.180901,-9.52378,IE,KIR
23032,Shannon Airport,52.702,-8.92482,IE,SNN
23035,Sligo Airport,54.280201,-8.5992098,IE,SXL
23039,Waterford Airport,52.1871986,-7.0869598,IE,WAT
23045,Aarhus Airport,56.303331,10.618286,DK,AAR
23051,Billund Airport,55.7402992,9.1517801,DK,BLL
23055,Copenhagen Kastrup Airport,55.6179008,12.6560001,DK,CPH
23060,Esbjerg Airport,55.525902,8.5534,DK,EBJ
23084,Karup Airport,56.2975006,9.12463,DK,KRP
23092,Lolland Falster Maribo Airport,54.699299,11.4401,DK,MRW
23099,Odense Airport,55.4766998,10.3309002,DK,ODE
23104,Copenhagen Roskilde Airport,55.5856018,12.1314001,DK,RKE
23105,Bornholm Airport,55.0633011,14.7595997,DK,RNN
23109,Sønderborg Airport,54.9644012,9.7917299,DK,SGD
23115,Sindal Airport,57.503502,10.2294,DK,CNL
23117,Skrydstrup Air Base,55.221048,9.26702,DK,SKS
23121,Skive Airport,56.5502014,9.1729803,DK,SQW
23126,Thisted Airport,57.0688019,8.7052202,DK,TED
23131,Vágar Airport,62.063256,-7.275782,FO,FAE
23133,Stauning Airport,55.9901009,8.3539104,DK,STA
23135,Aalborg Airport,57.092759,9.849243,DK,AAL
23136,Luxembourg-Findel International Airport,49.6233333,6.2044444,LU,LUX
23142,"Ålesund Airport, Vigra",62.5625,6.1197,NO,AES
23143,"Andøya Airport, Andenes",69.292503,16.144199,NO,ANX
23146,Alta Airport,69.9760971,23.3717003,NO,ALF
23154,"Brønnøysund Airport, Brønnøy",65.461098,12.2175,NO,BNN
23155,Bodø Airport,67.269203,14.3653,NO,BOO
23156,"Bergen Airport, Flesland",60.2934,5.21814,NO,BGO
23157,Båtsfjord Airport,70.600502,29.6914005,NO,BJF
23158,Berlevåg Airport,70.871399,29.034201,NO,BVG
23159,"Kristiansand Airport, Kjevik",58.204201,8.08537,NO,KRS
23165,Bardufoss Airport,69.0558014,18.5403996,NO,BDU
23169,"Harstad/Narvik Airport, Evenes",68.4913025,16.6781006,NO,EVE
23172,"Fagernes Airport, Leirin",61.015598,9.28806,NO,VDB
23174,Florø Airport,61.5835991,5.0247202,NO,FRO
23178,"Oslo Airport, Gardermoen",60.193901,11.1004,NO,OSL
23182,"Haugesund Airport, Karmøy",59.345299,5.20836,NO,HAU
23183,Hammerfest Airport,70.6797028,23.6686001,NO,HFT
23190,"Honningsvåg Airport, Valan",71.009697,25.983601,NO,HVG
23195,"Kristiansund Airport, Kvernberget",63.111801,7.82452,NO,KSU
23198,"Kirkenes Airport, Høybuktmoen",69.7258,29.8913,NO,KKN
23202,Leknes Airport,68.1524963,13.6093998,NO,LKN
23205,Mehamn Airport,71.0297012,27.8267002,NO,MEH
23206,"Molde Airport, Årø",62.744701,7.2625,NO,MOL
23207,"Mosjøen Airport, Kjærstad",65.783997,13.2149,NO,MJF
23208,"Lakselv Airport, Banak",70.068802,24.973499,NO,LKL
23212,Notodden Airport,59.565701,9.21222,NO,NTB
23215,Ørland Airport,63.6988983,9.6040001,NO,OLA
23217,"Ørsta-Volda Airport, Hovden",62.1800003,6.0741,NO,HOV
23226,"Mo i Rana Airport, Røssvoll",66.3638992,14.3014002,NO,MQN
23231,"Rørvik Airport, Ryum",64.8383026,11.1461,NO,RVK
23232,Røros Airport,62.5783997,11.3423004,NO,RRS
23237,"Moss Airport, Rygge",59.378817,10.785439,NO,RYG
23239,"Svalbard Airport, Longyear",78.2461014,15.4656,NO,LYR
23242,"Svolvær Airport, Helle",68.243301,14.6692,NO,SVJ
23244,"Stokmarknes Airport, Skagen",68.578827,15.033417,NO,SKN
23246,Skien Airport,59.1850014,9.5669403,NO,SKE
23247,"Stord Airport, Sørstokken",59.791901,5.34085,NO,SRP
23248,Sørkjosen Airport,69.7867966,20.9594002,NO,SOJ
23249,"Vardø Airport, Svartnes",70.3554001,31.0449009,NO,VAW
23250,"Sandnessjøen Airport, Stokka",65.956802,12.4689,NO,SSJ
23253,"Tromsø Airport, Langnes",69.683296,18.9189,NO,TOS
23255,"Sandefjord Airport, Torp",59.1866989,10.2586002,NO,TRF
23262,"Trondheim Airport, Værnes",63.457802,10.924,NO,TRD
23263,Vadsø Airport,70.0653,29.8446999,NO,VDS
23293,Yan'an Nanniwan Airport,36.479413,109.464083,CN,ENY
23294,"Stavanger Airport, Sola",58.876701,5.63778,NO,SVG
23304,Bydgoszcz Ignacy Jan Paderewski Airport,53.096802,17.977699,PL,BZG
23314,Gdańsk Lech Wałęsa Airport,54.3776016,18.4661999,PL,GDN
23337,Kraków John Paul II International Airport,50.077702,19.7848,PL,KRK
23344,Katowice International Airport,50.4743,19.08,PL,KTW
23346,Lublin Airport,51.240278,22.713611,PL,LUZ
23349,Łódź Władysław Reymont Airport,51.7219009,19.3980999,PL,LCJ
23360,Modlin Airport,52.451099,20.6518,PL,WMI
23376,Poznań-Ławica Airport,52.421001,16.8263,PL,POZ
23380,Radom Airport,51.389198,21.213301,PL,RDO
23385,Rzeszów-Jasionka Airport,50.110001,22.018999,PL,RZE
23386,"Szczecin-Goleniów ""Solidarność"" Airport",53.584702,14.9022,PL,SZZ
23397,Olsztyn-Mazury Airport,53.481899,20.9377,PL,SZY
23400,Warsaw Chopin Airport,52.165699,20.9671001,PL,WAW
23402,Copernicus Wrocław Airport,51.102699,16.885799,PL,WRO
23406,Zielona Góra-Babimost Airport,52.1385002,15.7986002,PL,IEG
23760,Ronneby Airport,56.266701,15.265,SE,RNB
23777,Gothenburg-Landvetter Airport,57.6627998,12.2798004,SE,GOT
23780,Jönköping Airport,57.7575989,14.0686998,SE,JKG
23786,Gothenburg City Airport,57.7747,11.8704,SE,GSE
23787,Skövde Airport,58.4564018,13.9727001,SE,KVB
23789,Trollhättan-Vänersborg Airport,58.3181,12.3450003,SE,THN
23802,Karlskoga Airport,59.345901,14.4959,SE,KSK
23803,Mora Airport,60.957901,14.5114,SE,MXX
23804,Stockholm Skavsta Airport,58.788601,16.912201,SE,NYO
23806,Scandinavian Mountains Airport,61.158393,12.842503,SE,SCR
23821,Kristianstad Airport,55.9216995,14.0854998,SE,KID
23826,Kalmar Airport,56.685501,16.2876,SE,KLR
23828,Malmö Sturup Airport,55.536305,13.376198,SE,MMX
23829,Halmstad Airport,56.6911011,12.8202,SE,HAD
23833,Växjö Kronoberg Airport,56.9291,14.7279997,SE,VXO
23839,Sveg Airport,62.047798,14.4229,SE,EVG
23842,Gällivare Airport,67.1324005,20.8146,SE,GEV
23846,Kramfors-Sollefteå Höga Kusten Airport,63.048599,17.7689,SE,KRF
23847,Lycksele Airport,64.548302,18.7162,SE,LYC
23849,Sundsvall-Härnösand Airport,62.5280991,17.4438992,SE,SDL
23850,Örnsköldsvik Airport,63.4082985,18.9899998,SE,OER
23852,Kiruna Airport,67.8219986,20.3367996,SE,KRN
23854,Skellefteå Airport,64.6248016,21.0769005,SE,SFT
23856,Umeå Airport,63.7918015,20.2828007,SE,UME
23857,Vilhelmina South Lapland Airport,64.579102,16.833599,SE,VHM
23858,Arvidsjaur Airport,65.5903015,19.2819004,SE,AJR
23859,Söderhamn Airport,61.2615013,17.0991001,SE,SOO
23860,Åre Östersund Airport,63.1944008,14.5003004,SE,OSD
23861,Örebro Airport,59.2237015,15.0380001,SE,ORB
23862,Hagfors Airport,60.0201,13.5789,SE,HFS
23863,Karlstad Airport,59.4446983,13.3374004,SE,KSD
23865,Stockholm Västerås Airport,59.5894012,16.6336002,SE,VST
